599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.99603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00397	0.00000
2	0.99409	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00590	0.00000
3	0.97644	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02347	0.00000
4	0.83074	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.16819	0.00000
5	0.98805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01193	0.00000
6	0.98757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01241	0.00000
7	0.95746	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.04234	0.00000
8	0.99627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000
9	0.99495	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00504	0.00000
10	0.96485	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.03485	0.00000
11	0.00000	0.97445	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02542
12	0.98991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01007	0.00000
13	0.00000	0.78798	0.00000	0.00000	0.00000	0.00000	0.00000	0.00594	0.00000	0.20608
14	0.94647	0.00000	0.00000	0.00000	0.00000	0.00000	0.00054	0.00000	0.05299	0.00000
15	0.00000	0.97505	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.02475
16	0.00000	0.98560	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01436
17	0.96103	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.03863	0.00000
18	0.00000	0.99133	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00865
19	0.99522	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00477	0.00000
20	0.99934	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066	0.00000
21	0.00000	0.82680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00583	0.00000	0.16738
22	0.99845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000
23	0.00000	0.99241	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00757
24	0.00000	0.99676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00323
25	0.00000	0.99035	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00962
26	0.00000	0.99258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00740
27	0.00000	0.96223	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.03743
28	0.99165	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00832	0.00000
29	0.97764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02227	0.00000
30	0.00000	0.97790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02202
31	0.99090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00908	0.00000
32	0.98906	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01091	0.00000
33	0.00000	0.96237	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.03749
34	0.00000	0.99381	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00617
35	0.00000	0.98842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01154
36	0.00000	0.99748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00252
37	0.00000	0.97630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02357
38	0.00000	0.92625	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096	0.00000	0.07279
39	0.99096	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00901	0.00000
40	0.00000	0.95928	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047	0.00000	0.04025
