599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.99238	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00760	0.00000
2	0.93610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.06318	0.00000
3	0.93393	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.06530	0.00000
4	0.00000	0.95085	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.04888
5	0.00000	0.90277	0.00000	0.00000	0.00000	0.00000	0.00000	0.00049	0.00000	0.09673
6	0.00000	0.97400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.02576
7	0.95649	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.04306	0.00000
8	0.88227	0.00000	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.11363	0.00000
9	0.99182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00816	0.00000
10	0.86155	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286	0.00000	0.13559	0.00000
11	0.00000	0.97606	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02388
12	0.93833	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.06109	0.00000
13	0.93122	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06839	0.00000
14	0.97422	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.02561	0.00000
15	0.00000	0.99953	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047
16	0.98965	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01032	0.00000
17	0.00000	0.91744	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.08200
18	0.93049	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043	0.00000	0.06907	0.00000
19	0.00000	0.98877	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01121
20	0.00000	0.99289	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00710
21	0.93804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.06179	0.00000
22	0.87581	0.00000	0.00000	0.00000	0.00000	0.00000	0.00082	0.00000	0.12338	0.00000
23	0.92955	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000	0.06986	0.00000
24	0.00000	0.99927	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073
25	0.71539	0.00000	0.00000	0.00000	0.00000	0.00000	0.00861	0.00000	0.27599	0.00000
26	0.91331	0.00000	0.00000	0.00000	0.00000	0.00000	0.00186	0.00000	0.08483	0.00000
27	0.92810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00074	0.00000	0.07116	0.00000
28	0.94392	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.05524	0.00000
29	0.01974	0.00000	0.00000	0.00000	0.00405	0.00000	0.52976	0.00000	0.44645	0.00000
30	0.78848	0.00000	0.00000	0.00000	0.00000	0.00000	0.01276	0.00000	0.19876	0.00000
31	0.00000	0.99465	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00534
32	0.00000	0.99676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324
33	0.67756	0.00000	0.00000	0.00000	0.00000	0.00000	0.01988	0.00000	0.30256	0.00000
34	0.00000	0.00000	0.99999	0.00000	0.00001	0.00000	0.00000	0.00000	0.00000	0.00000
35	0.72065	0.00000	0.00000	0.00000	0.00000	0.00000	0.01044	0.00000	0.26891	0.00000
36	0.93791	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.06162	0.00000
37	0.84729	0.00000	0.00000	0.00000	0.00000	0.00000	0.00316	0.00000	0.14955	0.00000
38	0.99571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00428	0.00000
39	0.97748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02239	0.00000
40	0.98572	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01423	0.00000
41	0.00000	0.99156	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00843
42	0.97665	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02322	0.00000
43	0.99487	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00513	0.00000
44	0.00000	0.99701	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00298
45	0.99645	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00355	0.00000
46	0.99379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00620	0.00000
47	0.00000	0.99858	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00142
48	0.00000	0.99728	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00272
49	0.95793	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.04198	0.00000
50	0.51264	0.00000	0.00000	0.00000	0.00000	0.00000	0.03645	0.00000	0.45091	0.00000
51	0.99530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00470	0.00000
52	0.98499	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01497	0.00000
53	0.99388	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00611	0.00000
54	0.97999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.01990	0.00000
55	0.78685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324	0.00000	0.20991	0.00000
56	0.99403	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00597	0.00000
57	0.79308	0.00000	0.00000	0.00000	0.00000	0.00000	0.00417	0.00000	0.20275	0.00000
58	0.91911	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000	0.08021	0.00000
59	0.95930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.04061	0.00000
60	0.99162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00836	0.00000
61	0.81952	0.00000	0.00000	0.00000	0.00000	0.00000	0.00393	0.00000	0.17655	0.00000
62	0.87397	0.00000	0.00000	0.00000	0.00000	0.00000	0.00458	0.00000	0.12146	0.00000
63	0.77529	0.00000	0.00000	0.00000	0.00000	0.00000	0.00581	0.00000	0.21891	0.00000
64	0.00000	0.99630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00370
65	0.93118	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051	0.00000	0.06831	0.00000
66	0.00000	0.99804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00196
67	0.99028	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00970	0.00000
68	0.98880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01116	0.00000
69	0.97307	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02676	0.00000
70	0.70148	0.00000	0.00000	0.00000	0.00000	0.00000	0.00997	0.00000	0.28855	0.00000
71	0.99326	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00674	0.00000
72	0.98155	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.01836	0.00000
73	0.97896	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02093	0.00000
74	0.96257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000	0.03719	0.00000
75	0.00000	0.99961	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039
76	0.98404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01591	0.00000
77	0.00000	0.99744	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00256
