599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.99603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00397	0.00000
2	0.99409	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00590	0.00000
3	0.97643	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02349	0.00000
4	0.83074	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.16819	0.00000
5	0.98807	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01191	0.00000
6	0.98759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01238	0.00000
7	0.95733	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.04248	0.00000
8	0.99626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000
9	0.99494	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00505	0.00000
10	0.96483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.03487	0.00000
11	0.00000	0.97440	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02547
12	0.98991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01007	0.00000
13	0.00000	0.78808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00594	0.00000	0.20598
14	0.94635	0.00000	0.00000	0.00000	0.00000	0.00000	0.00054	0.00000	0.05311	0.00000
15	0.00000	0.97508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.02472
16	0.00000	0.98561	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01435
17	0.96099	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.03866	0.00000
18	0.00000	0.99133	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00865
19	0.99522	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00477	0.00000
20	0.99934	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066	0.00000
21	0.00000	0.82664	0.00000	0.00000	0.00000	0.00000	0.00000	0.00584	0.00000	0.16752
22	0.99845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000
23	0.00000	0.99241	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00757
24	0.00000	0.99676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00323
25	0.00000	0.99036	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00961
26	0.00000	0.99257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00741
27	0.00000	0.96247	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.03720
28	0.99164	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00833	0.00000
29	0.97757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02233	0.00000
30	0.00000	0.97800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02193
31	0.99092	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00906	0.00000
32	0.98904	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01094	0.00000
33	0.00000	0.96255	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.03731
34	0.00000	0.99382	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00617
35	0.00000	0.98843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01154
36	0.00000	0.99748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00252
37	0.00000	0.97630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02357
38	0.00000	0.92627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096	0.00000	0.07277
39	0.99095	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00903	0.00000
40	0.00000	0.95924	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047	0.00000	0.04029
