599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.94299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.05682	0.00000
2	0.93172	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.06801	0.00000
3	0.20075	0.00000	0.00000	0.00000	0.00000	0.00000	0.02585	0.00000	0.77340	0.00000
4	0.99842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00158	0.00000
5	0.98925	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01074	0.00000
6	0.99893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000
7	0.99889	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000
8	0.99956	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000
9	0.99399	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00601	0.00000
10	0.88937	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000	0.11011	0.00000
11	0.93289	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.06679	0.00000
12	0.79125	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.20841	0.00000
13	0.97473	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02524	0.00000
14	0.99851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149	0.00000
15	0.96533	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03460	0.00000
16	0.99002	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00998	0.00000
17	0.99076	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00924	0.00000
18	0.91760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.08224	0.00000
19	0.54372	0.00000	0.00000	0.00000	0.00000	0.00000	0.01326	0.00000	0.44303	0.00000
20	0.79291	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235	0.00000	0.20474	0.00000
21	0.99387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00613	0.00000
22	0.38095	0.00000	0.00000	0.00000	0.00000	0.00000	0.01502	0.00000	0.60403	0.00000
23	0.95312	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.04678	0.00000
24	0.99299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00701	0.00000
25	0.93449	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06537	0.00000
26	0.97801	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02198	0.00000
27	0.90627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00088	0.00000	0.09286	0.00000
28	0.99963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00037	0.00000
29	0.98305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01693	0.00000
30	0.99623	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00377	0.00000
31	0.97043	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02954	0.00000
32	0.99984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000
33	0.99757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000
34	0.46589	0.00000	0.00000	0.00000	0.00000	0.00000	0.01728	0.00000	0.51683	0.00000
35	0.56468	0.00000	0.00000	0.00000	0.00000	0.00000	0.01592	0.00000	0.41940	0.00000
36	0.93787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.06190	0.00000
37	0.96019	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.03974	0.00000
38	0.94712	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.05281	0.00000
39	0.99757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000
40	0.99804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00195	0.00000
41	0.99467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00532	0.00000
42	0.99089	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00911	0.00000
43	0.95136	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.04852	0.00000
44	0.82159	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.17830	0.00000
45	0.98943	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01056	0.00000
46	0.99826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00174	0.00000
