599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.82462	0.00000	0.00000	0.00000	0.00000	0.00000	0.00472	0.00000	0.17066	0.00000
2	0.98428	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01564	0.00000
3	0.60902	0.00000	0.00000	0.00000	0.00000	0.00000	0.01396	0.00000	0.37702	0.00000
4	0.92901	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.07021	0.00000
5	0.95612	0.00000	0.00000	0.00000	0.00000	0.00000	0.00064	0.00000	0.04324	0.00000
6	0.99519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00480	0.00000
7	0.98103	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.01885	0.00000
8	0.94010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000	0.05922	0.00000
9	0.98393	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01601	0.00000
10	0.98483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01511	0.00000
11	0.92661	0.00000	0.00000	0.00000	0.00000	0.00000	0.00166	0.00000	0.07172	0.00000
12	0.95899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.04083	0.00000
13	0.97037	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000	0.02943	0.00000
14	0.92369	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.07541	0.00000
15	0.97906	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.02079	0.00000
16	0.99503	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00496	0.00000
17	0.89720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00200	0.00000	0.10081	0.00000
18	0.98564	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01430	0.00000
19	0.98458	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01540	0.00000
20	0.98853	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01144	0.00000
21	0.78099	0.00000	0.00000	0.00000	0.00000	0.00000	0.00513	0.00000	0.21388	0.00000
22	0.97183	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.02795	0.00000
23	0.00000	0.88410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00351	0.00000	0.11239
24	0.00000	0.99368	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00631
25	0.00000	0.93523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.06322
26	0.00000	0.99314	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00684
27	0.00000	0.99460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00539
28	0.95572	0.00000	0.00000	0.00000	0.00000	0.00000	0.00076	0.00000	0.04352	0.00000
29	0.00000	0.98772	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01221
30	0.00000	0.99545	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00455
31	0.00000	0.99723	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00277
32	0.00000	0.66603	0.00000	0.00000	0.00000	0.00000	0.00000	0.01723	0.00000	0.31673
33	0.94213	0.00000	0.00000	0.00000	0.00000	0.00000	0.00063	0.00000	0.05724	0.00000
34	0.00000	0.95447	0.00000	0.00000	0.00000	0.00000	0.00000	0.00061	0.00000	0.04492
35	0.00000	0.98947	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01049
36	0.00000	0.99293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00706
37	0.00000	0.98551	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01445
38	0.00000	0.99690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310
39	0.00000	0.99705	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00295
40	0.00000	0.98736	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01261
41	0.00000	0.99895	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00104
42	0.99004	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.00992	0.00000
43	0.97517	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02471	0.00000
44	0.97498	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02491	0.00000
45	0.00000	0.97307	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02684
46	0.00000	0.41525	0.00000	0.00000	0.00000	0.00000	0.00000	0.04608	0.00000	0.53866
