599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.99603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00397
2	0.00000	0.99409	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00590
3	0.00000	0.97647	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02345
4	0.00000	0.83065	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.16828
5	0.00000	0.98800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01198
6	0.00000	0.98753	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01244
7	0.00000	0.95739	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.04242
8	0.00000	0.99626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373
9	0.00000	0.99495	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00505
10	0.00000	0.96472	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.03498
11	0.97450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02537	0.00000
12	0.00000	0.98991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01006
13	0.78814	0.00000	0.00000	0.00000	0.00000	0.00000	0.00594	0.00000	0.20592	0.00000
14	0.00000	0.94633	0.00000	0.00000	0.00000	0.00000	0.00000	0.00054	0.00000	0.05313
15	0.97504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.02476	0.00000
16	0.98554	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01442	0.00000
17	0.00000	0.96106	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.03859
18	0.99133	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00865	0.00000
19	0.00000	0.99522	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00477
20	0.00000	0.99934	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066
21	0.82672	0.00000	0.00000	0.00000	0.00000	0.00000	0.00583	0.00000	0.16745	0.00000
22	0.00000	0.99845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155
23	0.99241	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00757	0.00000
24	0.99676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324	0.00000
25	0.99036	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00961	0.00000
26	0.99258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00740	0.00000
27	0.96234	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.03732	0.00000
28	0.00000	0.99164	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00833
29	0.00000	0.97758	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02233
30	0.97788	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02205	0.00000
31	0.00000	0.99091	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00906
32	0.00000	0.98905	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01092
33	0.96246	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.03741	0.00000
34	0.99382	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00617	0.00000
35	0.98843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01154	0.00000
36	0.99748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00252	0.00000
37	0.97631	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02357	0.00000
38	0.92636	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096	0.00000	0.07268	0.00000
39	0.00000	0.99095	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00902
40	0.95924	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047	0.00000	0.04029	0.00000
