599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.99238	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00760	0.00000
2	0.93610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.06318	0.00000
3	0.93404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.06519	0.00000
4	0.00000	0.95093	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.04881
5	0.00000	0.90249	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.09701
6	0.00000	0.97398	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.02579
7	0.95649	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.04306	0.00000
8	0.88226	0.00000	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.11364	0.00000
9	0.99182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00816	0.00000
10	0.86165	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286	0.00000	0.13549	0.00000
11	0.00000	0.97602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02393
12	0.93845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.06098	0.00000
13	0.93138	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06824	0.00000
14	0.97420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.02562	0.00000
15	0.00000	0.99953	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047
16	0.98965	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01032	0.00000
17	0.00000	0.91737	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.08206
18	0.93042	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043	0.00000	0.06915	0.00000
19	0.00000	0.98874	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01125
20	0.00000	0.99292	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00707
21	0.93799	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.06184	0.00000
22	0.87614	0.00000	0.00000	0.00000	0.00000	0.00000	0.00081	0.00000	0.12305	0.00000
23	0.92941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000	0.07000	0.00000
24	0.00000	0.99927	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073
25	0.71570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00861	0.00000	0.27569	0.00000
26	0.91332	0.00000	0.00000	0.00000	0.00000	0.00000	0.00186	0.00000	0.08482	0.00000
27	0.92824	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073	0.00000	0.07103	0.00000
28	0.94392	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.05525	0.00000
29	0.01977	0.00000	0.00000	0.00000	0.00405	0.00000	0.52962	0.00000	0.44655	0.00000
30	0.78801	0.00000	0.00000	0.00000	0.00000	0.00000	0.01280	0.00000	0.19919	0.00000
31	0.00000	0.99464	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00535
32	0.00000	0.99675	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324
33	0.67710	0.00000	0.00000	0.00000	0.00000	0.00000	0.01993	0.00000	0.30297	0.00000
34	0.00000	0.00000	0.99999	0.00000	0.00001	0.00000	0.00000	0.00000	0.00000	0.00000
35	0.72063	0.00000	0.00000	0.00000	0.00000	0.00000	0.01043	0.00000	0.26893	0.00000
36	0.93776	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.06178	0.00000
37	0.84715	0.00000	0.00000	0.00000	0.00000	0.00000	0.00317	0.00000	0.14968	0.00000
38	0.99571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00428	0.00000
39	0.97748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02239	0.00000
40	0.98572	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01423	0.00000
41	0.00000	0.99157	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00842
42	0.97664	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02324	0.00000
43	0.99487	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00513	0.00000
44	0.00000	0.99701	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00299
45	0.99645	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00355	0.00000
46	0.99379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00620	0.00000
47	0.00000	0.99858	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00142
48	0.00000	0.99728	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00272
49	0.95790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.04201	0.00000
50	0.51201	0.00000	0.00000	0.00000	0.00000	0.00000	0.03650	0.00000	0.45149	0.00000
51	0.99530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00470	0.00000
52	0.98500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01495	0.00000
53	0.99388	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00611	0.00000
54	0.97999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.01990	0.00000
55	0.78685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324	0.00000	0.20991	0.00000
56	0.99403	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00597	0.00000
57	0.79350	0.00000	0.00000	0.00000	0.00000	0.00000	0.00416	0.00000	0.20234	0.00000
58	0.91898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000	0.08034	0.00000
59	0.95918	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.04073	0.00000
60	0.99162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00836	0.00000
61	0.81963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00393	0.00000	0.17644	0.00000
62	0.87397	0.00000	0.00000	0.00000	0.00000	0.00000	0.00458	0.00000	0.12146	0.00000
63	0.77511	0.00000	0.00000	0.00000	0.00000	0.00000	0.00581	0.00000	0.21908	0.00000
64	0.00000	0.99628	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00372
65	0.93121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051	0.00000	0.06828	0.00000
66	0.00000	0.99804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00196
67	0.99028	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00970	0.00000
68	0.98880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01116	0.00000
69	0.97308	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02675	0.00000
70	0.70195	0.00000	0.00000	0.00000	0.00000	0.00000	0.00996	0.00000	0.28809	0.00000
71	0.99325	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00674	0.00000
72	0.98156	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.01836	0.00000
73	0.97897	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02092	0.00000
74	0.96269	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000	0.03708	0.00000
75	0.00000	0.99961	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039
76	0.98403	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01592	0.00000
77	0.00000	0.99744	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00256
