599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.94295	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.05686	0.00000
2	0.93165	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.06808	0.00000
3	0.20039	0.00000	0.00000	0.00000	0.00000	0.00000	0.02588	0.00000	0.77373	0.00000
4	0.99842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00158	0.00000
5	0.98925	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01074	0.00000
6	0.99893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000
7	0.99889	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000
8	0.99956	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000
9	0.99399	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00601	0.00000
10	0.88929	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000	0.11019	0.00000
11	0.93287	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.06680	0.00000
12	0.79103	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.20862	0.00000
13	0.97475	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02521	0.00000
14	0.99851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149	0.00000
15	0.96530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03462	0.00000
16	0.99002	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00998	0.00000
17	0.99076	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00924	0.00000
18	0.91755	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.08229	0.00000
19	0.54367	0.00000	0.00000	0.00000	0.00000	0.00000	0.01326	0.00000	0.44307	0.00000
20	0.79287	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235	0.00000	0.20478	0.00000
21	0.99387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00613	0.00000
22	0.38121	0.00000	0.00000	0.00000	0.00000	0.00000	0.01501	0.00000	0.60378	0.00000
23	0.95308	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.04682	0.00000
24	0.99300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00700	0.00000
25	0.93453	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06534	0.00000
26	0.97801	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02197	0.00000
27	0.90622	0.00000	0.00000	0.00000	0.00000	0.00000	0.00088	0.00000	0.09290	0.00000
28	0.99963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00037	0.00000
29	0.98305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01693	0.00000
30	0.99623	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00377	0.00000
31	0.97039	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02958	0.00000
32	0.99984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000
33	0.99757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000
34	0.46549	0.00000	0.00000	0.00000	0.00000	0.00000	0.01729	0.00000	0.51721	0.00000
35	0.56446	0.00000	0.00000	0.00000	0.00000	0.00000	0.01594	0.00000	0.41960	0.00000
36	0.93779	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.06197	0.00000
37	0.96019	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.03974	0.00000
38	0.94711	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.05282	0.00000
39	0.99757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000
40	0.99804	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00196	0.00000
41	0.99467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00533	0.00000
42	0.99088	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00912	0.00000
43	0.95134	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.04854	0.00000
44	0.82224	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.17764	0.00000
45	0.98943	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01056	0.00000
46	0.99826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00174	0.00000
47	0.23576	0.00000	0.00000	0.00000	0.00000	0.00000	0.00958	0.00000	0.75465	0.00000
48	0.92321	0.00000	0.00000	0.00000	0.00000	0.00000	0.00041	0.00000	0.07639	0.00000
49	0.02969	0.00000	0.00000	0.00000	0.00000	0.00000	0.06545	0.00000	0.90486	0.00000
50	0.98613	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01386	0.00000
51	0.00000	0.98059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01938
52	0.00000	0.99885	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00115
53	0.96258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.03729	0.00000
54	0.00000	0.98834	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01164
55	0.97602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.02395	0.00000
56	0.97469	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.02528	0.00000
57	0.99816	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00184	0.00000
58	0.99190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00810	0.00000
59	0.83113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00084	0.00000	0.16802	0.00000
60	0.90489	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.09476	0.00000
61	0.96825	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.03169	0.00000
62	0.99639	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00361	0.00000
63	0.98439	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01560	0.00000
64	0.97932	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02067	0.00000
65	0.98396	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01603	0.00000
66	0.99948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000
67	0.97527	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02468	0.00000
68	0.99789	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00211	0.00000
69	0.00000	0.99886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00114
70	0.35391	0.00000	0.00000	0.00000	0.00000	0.00000	0.03543	0.00000	0.61066	0.00000
71	0.99643	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00356	0.00000
72	0.92618	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.07340	0.00000
73	0.99258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00742	0.00000
74	0.00000	0.99979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021
75	0.00000	0.82651	0.00000	0.00000	0.00000	0.00000	0.00000	0.00223	0.00000	0.17126
76	0.96577	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03416	0.00000
77	0.00000	0.90345	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.09639
78	0.99699	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00301	0.00000
