599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.97969	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02023
2	0.99638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00362	0.00000
3	0.99464	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00536	0.00000
4	0.99898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00102	0.00000
5	0.99738	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00262	0.00000
6	0.99791	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00209	0.00000
7	0.99703	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00297	0.00000
8	0.99947	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000
9	0.99903	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00097	0.00000
10	0.98984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01015	0.00000
11	0.95795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.04199	0.00000
12	0.00000	0.96086	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.03904
13	0.00000	0.99798	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00202
14	0.99857	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00143	0.00000
15	0.99355	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00644	0.00000
16	0.00000	0.96743	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.03230
17	0.00000	0.94127	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.05801
18	0.00000	0.99131	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00867
19	0.00000	0.98626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01371
20	0.00000	0.99528	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00472
21	0.00000	0.99604	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00396
22	0.00000	0.97515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.02469
23	0.86717	0.00000	0.00000	0.00000	0.00000	0.00000	0.00080	0.00000	0.13202	0.00000
24	0.99813	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00187	0.00000
25	0.00000	0.98587	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01411
26	0.99847	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00153	0.00000
27	0.91665	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.08310	0.00000
28	0.00000	0.97730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02262
29	0.00000	0.97442	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02554
30	0.00000	0.99154	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00845
31	0.00000	0.98225	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01767
32	0.00000	0.97825	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.02160
33	0.00000	0.96626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.03368
34	0.00000	0.93959	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000	0.05974
35	0.00000	0.99064	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00933
36	0.00000	0.97886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02101
37	0.00000	0.98976	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01020
38	0.00000	0.99735	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00265
39	0.00000	0.62704	0.00000	0.00000	0.00000	0.00000	0.00000	0.01148	0.00000	0.36148
40	0.00000	0.96447	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03545
41	0.00000	0.98505	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01494
42	0.00000	0.98207	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01789
43	0.99855	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00145	0.00000
44	0.98616	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01383	0.00000
45	0.00000	0.99760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00240
46	0.00000	0.98571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01425
47	0.95815	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.04178	0.00000
48	0.00000	0.99468	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00531
49	0.99979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000
50	0.00000	0.89801	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131	0.00000	0.10069
51	0.00000	0.94229	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.05751
52	0.00000	0.93572	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000	0.06375
53	0.00000	0.99519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480
54	0.00000	0.99567	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00432
55	0.00000	0.99676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00324
56	0.00000	0.98990	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01008
57	0.00000	0.98941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01057
58	0.00000	0.99405	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00595
59	0.00000	0.99365	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00634
60	0.00000	0.99783	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00217
61	0.00000	0.98293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01702
62	0.00000	0.99606	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00394
63	0.00000	0.98919	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01079
64	0.00000	0.98236	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01758
65	0.00000	0.96142	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043	0.00000	0.03815
66	0.00000	0.95389	0.00000	0.00000	0.00000	0.00000	0.00000	0.00063	0.00000	0.04547
67	0.00000	0.97512	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.02473
68	0.00000	0.99859	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00141
69	0.00000	0.99427	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00572
70	0.00000	0.98244	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01748
71	0.00000	0.97266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.02728
72	0.00000	0.99012	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00987
73	0.00000	0.83486	0.00000	0.00000	0.00000	0.00000	0.00000	0.00176	0.00000	0.16338
74	0.00000	0.99012	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00986
75	0.00000	0.98814	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01183
76	0.00000	0.99641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00358
77	0.00000	0.99655	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00345
78	0.99617	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00383	0.00000
