599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.97946	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02048
2	0.00000	0.99795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00205
3	0.00000	0.99027	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00971
4	0.00000	0.99539	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00461
5	0.00000	0.99762	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00237
6	0.00000	0.99766	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00234
7	0.00000	0.98873	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01123
8	0.00000	0.99940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00060
9	0.00000	0.99838	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00162
10	0.00000	0.97556	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02440
11	0.00000	0.97794	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.02199
12	0.00000	0.99949	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051
13	0.00000	0.97938	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02050
14	0.00000	0.99909	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00091
15	0.00000	0.99923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077
16	0.00000	0.99938	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00062
17	0.00000	0.99542	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00458
18	0.99430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00569	0.00000
19	0.00000	0.98180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01816
20	0.00000	0.99817	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00183
21	0.00000	0.99851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149
22	0.00000	0.93432	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06556
23	0.00000	0.81485	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.18443
24	0.99074	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00924	0.00000
25	0.98306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01691	0.00000
26	0.98857	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01139	0.00000
27	0.90426	0.00000	0.00000	0.00000	0.00000	0.00000	0.00203	0.00000	0.09370	0.00000
28	0.80509	0.00000	0.00000	0.00000	0.00000	0.00000	0.00225	0.00000	0.19266	0.00000
29	0.98653	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01344	0.00000
30	0.99538	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00461	0.00000
31	0.98543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01453	0.00000
32	0.97857	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02133	0.00000
33	0.00000	0.99083	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00915
34	0.84908	0.00000	0.00000	0.00000	0.00000	0.00000	0.00192	0.00000	0.14900	0.00000
35	0.98084	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.01907	0.00000
36	0.99958	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000
37	0.98736	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01262	0.00000
38	0.99230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00769	0.00000
39	0.76772	0.00000	0.00000	0.00000	0.00000	0.00000	0.00984	0.00000	0.22245	0.00000
40	0.97667	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02322	0.00000
41	0.00000	0.94720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000	0.05249
42	0.99497	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00503	0.00000
43	0.96609	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000	0.03360	0.00000
