599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.99238	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00760	0.00000
2	0.93613	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.06315	0.00000
3	0.93397	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.06526	0.00000
4	0.00000	0.95090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.04883
5	0.00000	0.90258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.09692
6	0.00000	0.97396	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000	0.02580
7	0.95651	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.04304	0.00000
8	0.88229	0.00000	0.00000	0.00000	0.00000	0.00000	0.00409	0.00000	0.11361	0.00000
9	0.99182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00816	0.00000
10	0.86155	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286	0.00000	0.13559	0.00000
11	0.00000	0.97609	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02386
12	0.93841	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.06101	0.00000
13	0.93133	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06829	0.00000
14	0.97422	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.02560	0.00000
15	0.00000	0.99953	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047
16	0.98965	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01032	0.00000
17	0.00000	0.91743	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.08200
18	0.93047	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043	0.00000	0.06910	0.00000
19	0.00000	0.98880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01118
20	0.00000	0.99292	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00707
21	0.93811	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.06172	0.00000
