599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.94299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.05683
2	0.00000	0.93166	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.06808
3	0.00000	0.20058	0.00000	0.00000	0.00000	0.00000	0.00000	0.02585	0.00000	0.77357
4	0.00000	0.99842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00158
5	0.00000	0.98926	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01073
6	0.00000	0.99893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107
7	0.00000	0.99889	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111
8	0.00000	0.99956	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044
9	0.00000	0.99399	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00600
10	0.00000	0.88938	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000	0.11010
11	0.00000	0.93291	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.06676
12	0.00000	0.79104	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.20862
13	0.00000	0.97470	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02526
14	0.00000	0.99851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149
15	0.00000	0.96533	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03460
16	0.00000	0.99001	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00998
17	0.00000	0.99075	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00924
18	0.00000	0.91753	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.08231
19	0.00000	0.54384	0.00000	0.00000	0.00000	0.00000	0.00000	0.01325	0.00000	0.44291
20	0.00000	0.79298	0.00000	0.00000	0.00000	0.00000	0.00000	0.00234	0.00000	0.20468
21	0.00000	0.99387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00613
22	0.00000	0.38120	0.00000	0.00000	0.00000	0.00000	0.00000	0.01501	0.00000	0.60379
23	0.00000	0.95309	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.04680
24	0.00000	0.99300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00700
25	0.00000	0.93454	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06533
26	0.00000	0.97802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02196
27	0.00000	0.90624	0.00000	0.00000	0.00000	0.00000	0.00000	0.00088	0.00000	0.09288
28	0.00000	0.99963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00037
29	0.00000	0.98304	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01694
