599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.93541	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06421	0.00000
2	0.97230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02761	0.00000
3	0.75130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00651	0.00000	0.24219	0.00000
4	0.95657	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.04340	0.00000
5	0.87177	0.00000	0.00000	0.00000	0.00000	0.00000	0.00179	0.00000	0.12644	0.00000
6	0.93097	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.06875	0.00000
7	0.97443	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02552	0.00000
8	0.99059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00940	0.00000
9	0.99115	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00885	0.00000
10	0.97639	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02356	0.00000
11	0.54220	0.00000	0.00000	0.00000	0.00000	0.00000	0.02006	0.00000	0.43773	0.00000
12	0.98921	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01077	0.00000
13	0.94876	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.05096	0.00000
14	0.57677	0.00000	0.00000	0.00000	0.00000	0.00000	0.00422	0.00000	0.41900	0.00000
15	0.92206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000	0.07729	0.00000
16	0.99429	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00570	0.00000
17	0.99687	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00313	0.00000
18	0.97218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02770	0.00000
19	0.99492	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00508	0.00000
20	0.94221	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.05737	0.00000
21	0.99602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00398	0.00000
22	0.91582	0.00000	0.00000	0.00000	0.00000	0.00000	0.00103	0.00000	0.08315	0.00000
23	0.86348	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131	0.00000	0.13522	0.00000
24	0.95654	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.04328	0.00000
25	0.95626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.04358	0.00000
26	0.90000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.09942	0.00000
27	0.78625	0.00000	0.00000	0.00000	0.00000	0.00000	0.00957	0.00000	0.20418	0.00000
28	0.98052	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01943	0.00000
29	0.49023	0.00000	0.00000	0.00000	0.00000	0.00000	0.02357	0.00000	0.48620	0.00000
30	0.71547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00214	0.00000	0.28239	0.00000
31	0.00000	0.99933	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067
32	0.00000	0.98974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01025
33	0.00000	0.96484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.03504
34	0.00000	0.97618	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02374
35	0.00000	0.81578	0.00000	0.00000	0.00000	0.00000	0.00000	0.00453	0.00000	0.17969
36	0.00000	0.98263	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01735
37	0.00000	0.75267	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.23842
38	0.94643	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.05322	0.00000
39	0.98122	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01874	0.00000
40	0.98967	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01031	0.00000
41	0.00000	0.75189	0.00000	0.00000	0.00000	0.00000	0.00000	0.00364	0.00000	0.24447
42	0.00000	0.92974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.07015
43	0.96784	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.03203	0.00000
44	0.28257	0.00000	0.00000	0.00000	0.00000	0.00000	0.05134	0.00000	0.66609	0.00000
45	0.00000	0.80602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00628	0.00000	0.18770
46	0.00000	0.98114	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01884
47	0.00000	0.78556	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.21333
48	0.71305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.27804	0.00000
49	0.50093	0.00000	0.00000	0.00000	0.00000	0.00000	0.03903	0.00000	0.46003	0.00000
50	0.95134	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.04843	0.00000
51	0.00000	0.66372	0.00000	0.00000	0.00000	0.00000	0.00000	0.00521	0.00000	0.33106
52	0.99684	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00316	0.00000
53	0.00000	0.51993	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000	0.47634
54	0.00000	0.98741	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01257
55	0.00000	0.99500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00500
56	0.79806	0.00000	0.00000	0.00000	0.00000	0.00000	0.00384	0.00000	0.19809	0.00000
57	0.74171	0.00000	0.00000	0.00000	0.00000	0.00000	0.00842	0.00000	0.24987	0.00000
58	0.00000	0.99968	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032
59	0.00000	0.96787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000	0.03193
60	0.98893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01106	0.00000
61	0.88775	0.00000	0.00000	0.00000	0.00000	0.00000	0.00113	0.00000	0.11111	0.00000
62	0.96095	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03897	0.00000
63	0.00000	0.36156	0.00000	0.00000	0.00000	0.00000	0.00000	0.03358	0.00000	0.60486
64	0.98909	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01090	0.00000
65	0.00000	0.93508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.06453
66	0.00000	0.96304	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.03687
67	0.87478	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.12478	0.00000
68	0.00000	0.99935	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065
69	0.98892	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01106	0.00000
70	0.00000	0.57489	0.00000	0.00000	0.00000	0.00000	0.00000	0.00575	0.00000	0.41936
71	0.94732	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.05210	0.00000
72	0.99523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00476	0.00000
73	0.99085	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00914	0.00000
74	0.98401	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01596	0.00000
75	0.94562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.05411	0.00000
76	0.97686	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02309	0.00000
77	0.98363	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01636	0.00000
78	0.89056	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.10789	0.00000
79	0.88591	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.11376	0.00000
80	0.34920	0.00000	0.00000	0.00000	0.00000	0.00000	0.01778	0.00000	0.63303	0.00000
81	0.99752	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00248	0.00000
82	0.99236	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00764	0.00000
83	0.86276	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073	0.00000	0.13651	0.00000
84	0.99000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01000	0.00000
85	0.44747	0.00000	0.00000	0.00000	0.00000	0.00000	0.00742	0.00000	0.54511	0.00000
86	0.97342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.02651	0.00000
87	0.87391	0.00000	0.00000	0.00000	0.00000	0.00000	0.00113	0.00000	0.12496	0.00000
88	0.95017	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000	0.04959	0.00000
89	0.43317	0.00000	0.00000	0.00000	0.00000	0.00000	0.01145	0.00000	0.55538	0.00000
90	0.98391	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01606	0.00000
91	0.20830	0.00000	0.00000	0.00000	0.00000	0.00000	0.06591	0.00000	0.72579	0.00000
92	0.84475	0.00000	0.00000	0.00000	0.00000	0.00000	0.00127	0.00000	0.15397	0.00000
93	0.98678	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01320	0.00000
94	0.00000	0.98824	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01175
95	0.82948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00236	0.00000	0.16817	0.00000
96	0.74934	0.00000	0.00000	0.00000	0.00000	0.00000	0.00392	0.00000	0.24675	0.00000
97	0.99565	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00435	0.00000
98	0.00000	0.00000	0.99860	0.00135	0.00005	0.00000	0.00000	0.00000	0.00000	0.00000
