599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.97942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02053
2	0.00000	0.99794	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00206
3	0.00000	0.99029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00970
4	0.00000	0.99539	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00460
5	0.00000	0.99762	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00238
6	0.00000	0.99766	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00234
7	0.00000	0.98874	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01123
8	0.00000	0.99940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00060
9	0.00000	0.99839	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00161
10	0.00000	0.97562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.02434
11	0.00000	0.97789	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.02204
12	0.00000	0.99949	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051
13	0.00000	0.97937	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02051
14	0.00000	0.99909	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00091
15	0.00000	0.99923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077
16	0.00000	0.99938	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00062
17	0.00000	0.99542	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00457
18	0.99431	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00569	0.00000
19	0.00000	0.98184	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01812
20	0.00000	0.99817	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00183
21	0.00000	0.99851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149
22	0.00000	0.93429	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06558
23	0.00000	0.81467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00072	0.00000	0.18461
24	0.99075	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00923	0.00000
25	0.98304	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01693	0.00000
26	0.98857	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01139	0.00000
27	0.90422	0.00000	0.00000	0.00000	0.00000	0.00000	0.00203	0.00000	0.09375	0.00000
28	0.80549	0.00000	0.00000	0.00000	0.00000	0.00000	0.00224	0.00000	0.19227	0.00000
29	0.98653	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01344	0.00000
30	0.99538	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00461	0.00000
31	0.98544	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01452	0.00000
32	0.97857	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02133	0.00000
33	0.00000	0.99084	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00914
34	0.84880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00193	0.00000	0.14927	0.00000
35	0.98084	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.01906	0.00000
36	0.99958	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000
37	0.98736	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01262	0.00000
38	0.99229	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00770	0.00000
39	0.76766	0.00000	0.00000	0.00000	0.00000	0.00000	0.00984	0.00000	0.22250	0.00000
40	0.97666	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02323	0.00000
41	0.00000	0.94718	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000	0.05251
42	0.99497	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00503	0.00000
43	0.96611	0.00000	0.00000	0.00000	0.00000	0.00000	0.00031	0.00000	0.03358	0.00000
44	0.40909	0.00000	0.00000	0.00000	0.00000	0.00000	0.02846	0.00000	0.56245	0.00000
45	0.99213	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00785	0.00000
46	0.93273	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.06644	0.00000
