599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.93538	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06424	0.00000
2	0.97231	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02760	0.00000
3	0.75109	0.00000	0.00000	0.00000	0.00000	0.00000	0.00652	0.00000	0.24239	0.00000
4	0.95652	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.04345	0.00000
5	0.87183	0.00000	0.00000	0.00000	0.00000	0.00000	0.00179	0.00000	0.12638	0.00000
6	0.93106	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.06866	0.00000
7	0.97442	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02553	0.00000
8	0.99059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00940	0.00000
9	0.99115	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00885	0.00000
10	0.97638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02357	0.00000
11	0.54237	0.00000	0.00000	0.00000	0.00000	0.00000	0.02005	0.00000	0.43758	0.00000
12	0.98921	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01077	0.00000
13	0.94874	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.05098	0.00000
14	0.57691	0.00000	0.00000	0.00000	0.00000	0.00000	0.00422	0.00000	0.41887	0.00000
15	0.92210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000	0.07725	0.00000
16	0.99430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00570	0.00000
17	0.99687	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00313	0.00000
18	0.97217	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02771	0.00000
19	0.99492	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00508	0.00000
20	0.94222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.05736	0.00000
21	0.99602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00398	0.00000
22	0.91586	0.00000	0.00000	0.00000	0.00000	0.00000	0.00103	0.00000	0.08312	0.00000
23	0.86343	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131	0.00000	0.13526	0.00000
24	0.95652	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.04331	0.00000
25	0.95628	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.04357	0.00000
26	0.89997	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.09945	0.00000
27	0.78625	0.00000	0.00000	0.00000	0.00000	0.00000	0.00957	0.00000	0.20418	0.00000
28	0.98051	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01944	0.00000
29	0.49054	0.00000	0.00000	0.00000	0.00000	0.00000	0.02355	0.00000	0.48592	0.00000
30	0.71543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00214	0.00000	0.28243	0.00000
31	0.00000	0.99933	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067
32	0.00000	0.98974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01025
33	0.00000	0.96472	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.03517
34	0.00000	0.97615	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02376
35	0.00000	0.81563	0.00000	0.00000	0.00000	0.00000	0.00000	0.00454	0.00000	0.17984
36	0.00000	0.98259	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01739
37	0.00000	0.75267	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.23842
38	0.94646	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.05319	0.00000
39	0.98121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01875	0.00000
40	0.98967	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01032	0.00000
41	0.00000	0.75171	0.00000	0.00000	0.00000	0.00000	0.00000	0.00364	0.00000	0.24465
42	0.00000	0.92958	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.07031
43	0.96787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.03200	0.00000
44	0.28262	0.00000	0.00000	0.00000	0.00000	0.00000	0.05135	0.00000	0.66604	0.00000
45	0.00000	0.80595	0.00000	0.00000	0.00000	0.00000	0.00000	0.00628	0.00000	0.18777
46	0.00000	0.98116	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01882
47	0.00000	0.78558	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.21331
48	0.71301	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.27808	0.00000
49	0.50107	0.00000	0.00000	0.00000	0.00000	0.00000	0.03901	0.00000	0.45992	0.00000
50	0.95135	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.04842	0.00000
51	0.00000	0.66349	0.00000	0.00000	0.00000	0.00000	0.00000	0.00522	0.00000	0.33129
52	0.99684	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00316	0.00000
53	0.00000	0.51945	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000	0.47682
54	0.00000	0.98740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01258
55	0.00000	0.99500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00499
