599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.93531	0.00000	0.00000	0.00000	0.00000	0.00000	0.00038	0.00000	0.06431
2	0.00000	0.97231	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.02761
3	0.00000	0.75126	0.00000	0.00000	0.00000	0.00000	0.00000	0.00651	0.00000	0.24223
4	0.00000	0.95671	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.04327
5	0.00000	0.87176	0.00000	0.00000	0.00000	0.00000	0.00000	0.00179	0.00000	0.12645
6	0.00000	0.93093	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.06879
7	0.00000	0.97442	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02553
8	0.00000	0.99058	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00941
9	0.00000	0.99114	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00885
10	0.00000	0.97638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02357
11	0.00000	0.54236	0.00000	0.00000	0.00000	0.00000	0.00000	0.02005	0.00000	0.43759
12	0.00000	0.98921	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01078
13	0.00000	0.94873	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.05099
14	0.00000	0.57671	0.00000	0.00000	0.00000	0.00000	0.00000	0.00422	0.00000	0.41907
15	0.00000	0.92200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000	0.07735
16	0.00000	0.99429	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00570
17	0.00000	0.99687	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00313
18	0.00000	0.97218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02770
19	0.00000	0.99492	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00508
20	0.00000	0.94222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.05736
21	0.00000	0.99602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00398
22	0.00000	0.91585	0.00000	0.00000	0.00000	0.00000	0.00000	0.00103	0.00000	0.08312
23	0.00000	0.86333	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131	0.00000	0.13536
24	0.00000	0.95647	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.04336
25	0.00000	0.95624	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.04361
26	0.00000	0.89996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.09946
27	0.00000	0.78626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00957	0.00000	0.20417
28	0.00000	0.98051	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01945
29	0.00000	0.49047	0.00000	0.00000	0.00000	0.00000	0.00000	0.02356	0.00000	0.48598
30	0.00000	0.71561	0.00000	0.00000	0.00000	0.00000	0.00000	0.00213	0.00000	0.28226
31	0.99933	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000
32	0.98975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01024	0.00000
33	0.96466	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.03522	0.00000
34	0.97619	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02372	0.00000
35	0.81561	0.00000	0.00000	0.00000	0.00000	0.00000	0.00454	0.00000	0.17986	0.00000
36	0.98263	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01735	0.00000
37	0.75264	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.23844	0.00000
38	0.00000	0.94646	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.05319
39	0.00000	0.98121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01875
40	0.00000	0.98967	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01032
41	0.75186	0.00000	0.00000	0.00000	0.00000	0.00000	0.00364	0.00000	0.24450	0.00000
42	0.92951	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.07038	0.00000
43	0.00000	0.96787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.03201
44	0.00000	0.28252	0.00000	0.00000	0.00000	0.00000	0.00000	0.05136	0.00000	0.66611
45	0.80595	0.00000	0.00000	0.00000	0.00000	0.00000	0.00628	0.00000	0.18778	0.00000
46	0.98115	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01884	0.00000
47	0.78574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.21315	0.00000
48	0.00000	0.71298	0.00000	0.00000	0.00000	0.00000	0.00000	0.00891	0.00000	0.27810
49	0.00000	0.50090	0.00000	0.00000	0.00000	0.00000	0.00000	0.03904	0.00000	0.46006
50	0.00000	0.95138	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.04839
51	0.66413	0.00000	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.33067	0.00000
52	0.00000	0.99684	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00316
53	0.51905	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000	0.47721	0.00000
54	0.98745	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01254	0.00000
55	0.99500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000
56	0.00000	0.79789	0.00000	0.00000	0.00000	0.00000	0.00000	0.00385	0.00000	0.19826
57	0.00000	0.74168	0.00000	0.00000	0.00000	0.00000	0.00000	0.00842	0.00000	0.24989
58	0.99968	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000
59	0.96787	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000	0.03193	0.00000
60	0.00000	0.98894	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01105
61	0.00000	0.88775	0.00000	0.00000	0.00000	0.00000	0.00000	0.00113	0.00000	0.11111
62	0.00000	0.96097	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03895
63	0.36147	0.00000	0.00000	0.00000	0.00000	0.00000	0.03357	0.00000	0.60496	0.00000
64	0.00000	0.98908	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01090
65	0.93518	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.06444	0.00000
66	0.96296	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.03694	0.00000
67	0.00000	0.87495	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.12461
68	0.99935	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000
69	0.00000	0.98892	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01107
70	0.57516	0.00000	0.00000	0.00000	0.00000	0.00000	0.00575	0.00000	0.41910	0.00000
71	0.00000	0.94730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000	0.05212
72	0.00000	0.99523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00476
73	0.00000	0.99085	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00914
74	0.00000	0.98400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01597
75	0.00000	0.94559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027	0.00000	0.05413
76	0.00000	0.97686	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02310
77	0.00000	0.98362	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01636
78	0.00000	0.89054	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.10790
79	0.00000	0.88590	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.11377
80	0.00000	0.34958	0.00000	0.00000	0.00000	0.00000	0.00000	0.01776	0.00000	0.63266
81	0.00000	0.99752	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00248
82	0.00000	0.99235	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00764
83	0.00000	0.86266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00073	0.00000	0.13661
84	0.00000	0.98998	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01001
85	0.00000	0.44761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00741	0.00000	0.54497
86	0.00000	0.97342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.02652
87	0.00000	0.87387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00113	0.00000	0.12500
88	0.00000	0.95017	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000	0.04959
89	0.00000	0.43313	0.00000	0.00000	0.00000	0.00000	0.00000	0.01146	0.00000	0.55542
90	0.00000	0.98391	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01605
91	0.00000	0.20793	0.00000	0.00000	0.00000	0.00000	0.00000	0.06600	0.00000	0.72607
92	0.00000	0.84437	0.00000	0.00000	0.00000	0.00000	0.00000	0.00128	0.00000	0.15435
93	0.00000	0.98678	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01321
94	0.98825	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01174	0.00000
95	0.00000	0.82952	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235	0.00000	0.16813
96	0.00000	0.74913	0.00000	0.00000	0.00000	0.00000	0.00000	0.00392	0.00000	0.24695
97	0.00000	0.99565	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00435
98	0.00000	0.00000	0.99860	0.00136	0.00000	0.00005	0.00000	0.00000	0.00000	0.00000
99	0.00000	0.97482	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02508
100	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
101	0.00000	0.99022	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00977
102	0.00000	0.99892	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00108
103	0.00000	0.99016	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00982
104	0.00000	0.82393	0.00000	0.00000	0.00000	0.00000	0.00000	0.00356	0.00000	0.17251
105	0.00000	0.08929	0.00000	0.00000	0.00000	0.00009	0.00000	0.23706	0.00000	0.67356
106	0.99565	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00435	0.00000
