599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.00000	0.82468	0.00000	0.00000	0.00000	0.00000	0.00000	0.00471	0.00000	0.17061
2	0.00000	0.98427	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01565
3	0.00000	0.60872	0.00000	0.00000	0.00000	0.00000	0.00000	0.01397	0.00000	0.37731
4	0.00000	0.92904	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.07019
5	0.00000	0.95609	0.00000	0.00000	0.00000	0.00000	0.00000	0.00064	0.00000	0.04327
6	0.00000	0.99519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00480
7	0.00000	0.98102	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.01887
8	0.00000	0.94011	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000	0.05921
9	0.00000	0.98392	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01602
10	0.00000	0.98482	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01512
11	0.00000	0.92666	0.00000	0.00000	0.00000	0.00000	0.00000	0.00166	0.00000	0.07168
12	0.00000	0.95901	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.04081
13	0.00000	0.97037	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000	0.02942
14	0.00000	0.92364	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.07546
15	0.00000	0.97904	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.02082
16	0.00000	0.99503	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00496
17	0.00000	0.89702	0.00000	0.00000	0.00000	0.00000	0.00000	0.00200	0.00000	0.10097
18	0.00000	0.98566	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01428
19	0.00000	0.98458	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01539
20	0.00000	0.98853	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01143
21	0.00000	0.78081	0.00000	0.00000	0.00000	0.00000	0.00000	0.00514	0.00000	0.21406
22	0.00000	0.97180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.02798
23	0.88370	0.00000	0.00000	0.00000	0.00000	0.00000	0.00353	0.00000	0.11277	0.00000
24	0.99367	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00632	0.00000
25	0.93521	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.06324	0.00000
26	0.99315	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00683	0.00000
27	0.99461	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00538	0.00000
28	0.00000	0.95571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00076	0.00000	0.04353
29	0.98774	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01220	0.00000
30	0.99543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00457	0.00000
31	0.99723	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00277	0.00000
32	0.66613	0.00000	0.00000	0.00000	0.00000	0.00000	0.01722	0.00000	0.31664	0.00000
33	0.00000	0.94230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00063	0.00000	0.05708
34	0.95441	0.00000	0.00000	0.00000	0.00000	0.00000	0.00061	0.00000	0.04499	0.00000
35	0.98953	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01044	0.00000
36	0.99293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00705	0.00000
37	0.98547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01449	0.00000
38	0.99690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000
39	0.99705	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00295	0.00000
40	0.98743	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01253	0.00000
41	0.99896	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00104	0.00000
42	0.00000	0.99004	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.00992
43	0.00000	0.97518	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02470
44	0.00000	0.97496	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02494
45	0.97314	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02677	0.00000
46	0.41536	0.00000	0.00000	0.00000	0.00000	0.00000	0.04603	0.00000	0.53860	0.00000
