599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
1	0.82489	0.00000	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000	0.17040	0.00000
2	0.98430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01562	0.00000
3	0.60892	0.00000	0.00000	0.00000	0.00000	0.00000	0.01396	0.00000	0.37712	0.00000
4	0.92913	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.07010	0.00000
5	0.95616	0.00000	0.00000	0.00000	0.00000	0.00000	0.00064	0.00000	0.04320	0.00000
6	0.99519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00480	0.00000
7	0.98104	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.01885	0.00000
8	0.94020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000	0.05912	0.00000
9	0.98393	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01601	0.00000
10	0.98484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01510	0.00000
11	0.92669	0.00000	0.00000	0.00000	0.00000	0.00000	0.00166	0.00000	0.07165	0.00000
12	0.95894	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.04088	0.00000
13	0.97042	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000	0.02937	0.00000
14	0.92369	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.07541	0.00000
15	0.97905	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.02080	0.00000
16	0.99504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00496	0.00000
17	0.89717	0.00000	0.00000	0.00000	0.00000	0.00000	0.00200	0.00000	0.10083	0.00000
18	0.98566	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01428	0.00000
19	0.98459	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01539	0.00000
20	0.98854	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01142	0.00000
21	0.78132	0.00000	0.00000	0.00000	0.00000	0.00000	0.00512	0.00000	0.21356	0.00000
22	0.97185	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000	0.02793	0.00000
23	0.00000	0.88381	0.00000	0.00000	0.00000	0.00000	0.00000	0.00353	0.00000	0.11266
24	0.00000	0.99365	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00634
25	0.00000	0.93518	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000	0.06327
26	0.00000	0.99315	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00683
27	0.00000	0.99460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00539
28	0.95574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00076	0.00000	0.04350	0.00000
29	0.00000	0.98773	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01221
30	0.00000	0.99546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00453
31	0.00000	0.99722	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00278
32	0.00000	0.66582	0.00000	0.00000	0.00000	0.00000	0.00000	0.01724	0.00000	0.31694
33	0.94226	0.00000	0.00000	0.00000	0.00000	0.00000	0.00063	0.00000	0.05712	0.00000
34	0.00000	0.95454	0.00000	0.00000	0.00000	0.00000	0.00000	0.00061	0.00000	0.04485
35	0.00000	0.98955	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01041
36	0.00000	0.99292	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00706
37	0.00000	0.98547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01448
38	0.00000	0.99690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310
39	0.00000	0.99704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00295
40	0.00000	0.98740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01256
41	0.00000	0.99896	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00104
42	0.99005	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.00991	0.00000
43	0.97523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02466	0.00000
44	0.97497	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.02493	0.00000
45	0.00000	0.97314	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02677
46	0.00000	0.41436	0.00000	0.00000	0.00000	0.00000	0.00000	0.04619	0.00000	0.53945
